PDF_URL,Local_File_Path,Hash
https://unhabitat.org/sites/default/files/2024/08/municipios_de_mocambique_2020_pt.pdf,,9de1c960b6ca82ab0f805e902e08df683253c4065e912ff863d3d8e303eb1422
https://unhabitat.org/sites/default/files/2024/08/mwanza_2022_en.pdf,,8fd8911324433fba275cbfb555ee2e672dd398b053e79da50191eac3c8af767e
https://unhabitat.org/sites/default/files/2024/08/neuquen_2021_es.pdf,,d6e7fee470ae9420b0000dfa425d2aabcd3acc6b25cd340a038f852232e2876c
https://unhabitat.org/sites/default/files/2024/08/oocoyoacac_2024_es.pdf,,913aff4c2249a86c5d988d2817bba59c765729c5682acc6f33b424afc798c83a
https://unhabitat.org/sites/default/files/2024/08/partido_de_la_costa_2022_es.pdf,,cf6f7b570d7d2bec9dade0b2656731efc025c4365123800e1ba67bc82da7b4b3
https://unhabitat.org/sites/default/files/2024/08/penang_island_2021_en.pdf,,84173e9d2538f8e0709414a282cdc904a9014a388a9029c78636e3e1c3b26745
https://unhabitat.org/sites/default/files/2024/08/sado_city_2024_en.pdf,,d75898d972b3eb6946d858af8b24078e1e772e2a7b39237e4f270ba365abd284
https://unhabitat.org/sites/default/files/2024/08/salta_2022_es.pdf,,05a81673c1bfb12ce19d187deaa0bc922d65868b4132b272c6ff0ad357c42c0a
https://unhabitat.org/sites/default/files/2024/08/san_justo_2022_es.pdf,,ac50d71d3f23a1e51ccb510d84bfeee82f8b2293ee9038a37f6964f9ec495d93
https://unhabitat.org/sites/default/files/2024/08/santa_maria_del_oro_municipality_2024_es.pdf,,4e0e75a9a529a1c1aba925fadc96e7dc08a33298dd585896fa024c6a213232fc
https://unhabitat.org/sites/default/files/2024/08/seodaemun-gu_2021_en.pdf,,1312cca1804e3d921c41c64328a19aeaf925ed57fd9a6eb795426d38af208bae
https://unhabitat.org/sites/default/files/2024/08/sydney_2017_en.pdf,,446ebd1ea585698909c447674cf9f72368bb0b9d64f0653ac9839792216ec060
https://unhabitat.org/sites/default/files/2024/08/tekax_2022_es.pdf,,33518f8bd36236f304f68a05149b428a8c751be1f092ee8ea1b30ba60d1fa064
https://unhabitat.org/sites/default/files/2024/08/turku_2022_en.pdf,,e6f6e1ac5a4d22dabae9d59e837960d90ec7504935eb18a446faa74c154bd946
https://unhabitat.org/sites/default/files/2024/08/zapopoan_2024_es.pdf,,fd8ed5f608894ea743158dfa49f7363302383445d4284ff6de38008b0cb292c1
https://www.iges.or.jp/sites/default/files/2024-01/2023%20Taichung%20City%20VLR_s.pdf,,6331a7b663e0890d586bf76dd304e6e16db19cc6f261638d527aa0d00782ce13
https://www.iges.or.jp/sites/default/files/2024-02/2023 - Hsinchu City.pdf,,bb2b65983fffa2e838b935007b6718a957238130a2e2f09ad3034ff0321cbb58
https://www.iges.or.jp/sites/default/files/2024-02/2023 - Yunlin County.pdf,,6fa271071cd215131032aa50d655f95bcdda347a243cdd76278342714de2f5ba
https://www.iges.or.jp/sites/default/files/2024-02/2023%20-%20Agios%20Dimitrios.pdf,,228b4d08d9da6f42e350e8c406e409d0a29470ffc5dd1ee1024e243529fd6a63
https://www.iges.or.jp/sites/default/files/2024-02/2023%20-%20Yunlin%20County.pdf,,6fa271071cd215131032aa50d655f95bcdda347a243cdd76278342714de2f5ba
https://www.iges.or.jp/sites/default/files/2024-03/2023 - Rottenburg am Neckar.pdf,,7e8e88df233f26b9e1734c2251fd8037b16f105eb7b3df81431cf0cc8c0b8121
https://www.iges.or.jp/sites/default/files/2024-03/2023%20-%20Hamburg_English.pdf,,4496a059e858c140aea9aa6c5dbda83ff05cdd54cf3da50323353ba55f02e517
https://www.iges.or.jp/sites/default/files/2024-03/2023%20-%20Hamburg_German.pdf,,b2f9b6d0bcb1ae39eb1adfd6a12f9a56dd7b39c16837c93796d2c4b2b01a93be
https://www.iges.or.jp/sites/default/files/2024-04/2023%20-%20Barcelona_English.pdf,,86504bb479efb348ccfe61c1e4a66e74a27ea946c5578caebeeb3e2ee686f241
https://www.iges.or.jp/sites/default/files/2024-04/2023%20-%20Ghent.pdf,,380400136bbd18b79d4bcdf228af9bed1390c8caf6f17e1576d6c349b9a531ea
https://www.iges.or.jp/sites/default/files/2024-04/2023%20-%20Gladsaxe.pdf,,6d6c04e3cd3dbb851112c8875e9fe3dbc2c41220dbf00de95072bff244257283
https://www.iges.or.jp/sites/default/files/2024-04/2023%20-%20Lviv_English.pdf,,275d5604968a7ac64ca9712d1c8569a13d70ac7f981ce9d36874396f50626153
https://www.iges.or.jp/sites/default/files/2024-04/2023%20-%20Lviv_Ukranian.pdf,,8ae70e8457e17aa334b6db7dbb1ae0ec1c7a718fa78e138e4bff1acb661f3a06
https://www.iges.or.jp/sites/default/files/2024-05/2023%20-%20Fatih.pdf,,9789e3b8e14ce3bf7fb92c95eb52d12896f7b8652d274ea057b0cc0e1aa53aba
